uuid,Members,Answers,Fully specified name:fr,Fully specified name:en,Short name:fr,Short name:en,Data class,Data type,_version:1,_order:1004
e6b99843-2d00-45ff-888a-5cb6a85cd962,,Cough > 2 weeks;Fever > 2 weeks;Malnutrition;TB Contact;Night sweats,Signes de la tuberculose,Signs of tuberculosis,Signes de la tuberculose,Signs of tuberculosis,Misc,Coded,,
c64a66ed-9c20-455e-85d8-14c458b8781c,,Yes full name;No full name;cb279713-3373-44be-91bf-ead37122d098,Infections récurrentes,Recurrent infections,Infections récurrentes,Recurrent infections,Misc,Coded,,
8522be75-15f6-430a-8468-fb2d26fc5a7b,,Yes full name;No full name,Fiévre chronique,Chronic disease,Fiévre chronique,Chronic disease,Misc,Coded,,
56ed713c-e38f-4126-916e-e28bbd97a585,,Yes full name;No full name,Malnutrition aigée,Acute Malnutrition,Malnutrition aigée,Acute Malnutrition,Misc,Coded,,
645d7c46-80c3-4fb0-a7fd-e6de8c4ef6a8,,Yes full name;No full name,Retard de croissance staturo-pondérale,Height and weight growth retardation,Retard de croissance staturo-pondérale,Height and weight growth retardation,Misc,Coded,,
ab5ba3b6-4b57-455d-abb9-0d590f1ad796,,Yes full name;No full name,Dermatose chrinique,Chronic dermatosis,Dermatose chrinique,Chronic dermatosis,Misc,Coded,,
b7a451c9-907b-46cb-a4d3-3af7d49eca8c,,Yes full name;No full name,Infections Oportuniste,Opportunist Infections,Infections Oportuniste,Opportunist Infections,Misc,Coded,,
e21c2b7d-67a5-4dcb-946f-e782290d896c,,,Durée de l'infection opportuniste?,Opportunist Infection duration?,Durée de l'infection opportuniste?,Opportunist Infection duration?,Misc,Text,,
c54f4a2b-8c70-4838-94a4-21a40d8d7d35,,,Complications d'infection opportuniste?,Opportunist Infection complications?,Complications d'infection opportuniste?,Opportunist Infection complications?,Misc,Text,,
fd6d6d79-58b7-4af7-8292-25921e525345,,,Traitement d'infection opportuniste?,Opportunist Infection treatment?,Traitement d'infection opportuniste?,Opportunist Infection treatment?,Misc,Text,,
0fd4e121-2036-4f51-abc1-3c48e6831686,,Yes full name;No full name,Diarrhée chronique,Chronic diarrhea,Diarrhée chronique,Chronic diarrhea,Misc,Coded,,
b49f8618-1a88-494d-96ba-9bd1aa864899,,,Durée de la diarrhée chronique?,Chronic diarrhea duration?,Durée de la diarrhée chronique?,Chronic diarrhea duration?,Misc,Text,,
0548cc4d-40c2-4f81-aaba-b474f88fb5bf,,,Complications chroniques de diarrhée?,Chronic diarrhea complications?,Complications chroniques de diarrhée?,Chronic diarrhea complications?,Misc,Text,,
fd34eb45-2b65-479a-9bf8-3ce440803e6c,,,Traitement de la diarrhée chronique?,Chronic diarrhea treatment?,Traitement de la diarrhée chronique?,Chronic diarrhea treatment?,Misc,Text,,
07e063d3-7b15-4cce-b963-02be4327294d,,Yes full name;No full name,Toux chronique,Chronic Cough,Toux chronique,Chronic Cough,Misc,Coded,,
3ad8ec2a-649c-4e91-a6fe-6a21dd260b71,,,Durée de la toux chronique?,Chronic Cough duration?,Durée de la toux chronique?,Chronic Cough duration?,Misc,Text,,
d40c987c-70fd-4dba-808c-4dd5dd9c9e1f,,,Complications de la toux chronique?,Chronic Cough complications?,Complications de la toux chronique?,Chronic Cough complications?,Misc,Text,,
af3a707e-e400-4a2d-9be3-60d2cbaadb89,,,Traitement de la toux chronique?,Chronic Cough treatment?,Traitement de la toux chronique?,Chronic Cough treatment?,Misc,Text,,
2c51d379-c8c2-44d5-b585-0c1f0af82bef,,Yes full name;No full name,Zona,Shingles,Zona,Shingles,Misc,Coded,,
ffaa8aca-1d05-4af8-a285-21b8562db59b,,,Durée du zona?,Shingles duration?,Durée du zona?,Shingles duration?,Misc,Text,,
9d9a1d05-49cd-428b-a9eb-af83b0ef46f6,,,Complications du zona?,Shingles complications?,Complications du zona?,Shingles complications?,Misc,Text,,
dfcb3f23-f932-483d-8fae-396d331d70b8,,,Traitement de zona?,Shingles treatment?,Traitement de zona?,Shingles treatment?,Misc,Text,,
12dd4524-972c-4af1-903e-62db804a4246,,Yes full name;No full name,Hépatite B,Hepatitis B?,Hépatite B,Hepatitis B,Misc,Coded,,
6f5e0f36-64ec-44b2-b1f1-024b8b01760f,,,Durée de l'hépatite B?,Hepatitis B duration?,Durée de l'hépatite B?,Hepatitis B duration?,Misc,Text,,
e4736a6c-e695-4f76-a3ac-beb35e2829c6,,,Complications de l'hépatite B?,Hepatitis B complications?,Complications de l'hépatite B?,Hepatitis B complications?,Misc,Text,,
86ca98ca-4382-4e0e-8659-e4fd00c7ec73,,,Traitement de l'hépatite B?,Hepatitis B treatment?,Traitement de l'hépatite B?,Hepatitis B treatment?,Misc,Text,,
d6239908-15bc-4189-8d5b-482a914b088f,,Yes full name;No full name,Hépatite C,Hepatitis C,Hépatite C,Hepatitis C,Misc,Coded,,
d3ac7ff3-20b0-4b66-8b28-f24096db89c9,,,Durée de l'hépatite C?,Hepatitis C duration?,Durée de l'hépatite C?,Hepatitis C duration?,Misc,Text,,
76186f09-05c9-4eb2-8acc-14c0526b9683,,,Complications de l'hépatite C?,Hepatitis C complications?,Complications de l'hépatite C?,Hepatitis C complications?,Misc,Text,,
3f09d731-d9ab-480f-ba51-352acd481558,,,Traitement de l'hépatite C?,Hepatitis C treatment?,Traitement de l'hépatite C?,Hepatitis C treatment?,Misc,Text,,
9d9a399a-d272-4d39-a5b3-e8f674aed8cf,,Yes full name;No full name,Diabète?,Diabetes?,Diabète,Diabetes,Misc,Coded,,
f555ab63-ee97-4488-9e00-437522e2c123,,,Durée du diabète?,Diabetes duration?,Durée du diabète?,Diabetes duration?,Misc,Text,,
cb74997f-8d29-4a09-84a7-c6359b30c700,,,"Complications du diabète?",Diabetes complications?,"Complications du diabète?",Diabetes complications?,Misc,Text,,
d98eda85-f10c-439b-966a-5ea287c5b2c9,,,Traitement du diabète?,Diabetes treatment?,Traitement du diabète?,Diabetes treatment?,Misc,Text,,
a39acdbf-02f1-4bad-ab30-805e40e3e7ae,,,Allergies,Allergies,Allergies,Allergies,Misc,Text,,
9225356b-0813-4040-895e-4661e2136c27,History of Tuberculosis;a69eaa3c-0393-41ab-94e1-5ef57a2564b6;If Yes;End date;Prophylaxis at INH;Recent TB contact;Contact with?;If other specify;Signs of tuberculosis;Recurrent infections;Chronic disease;Acute Malnutrition;Height and weight growth retardation;Chronic dermatosis;Opportunist Infections;Opportunist Infection duration?;Opportunist Infection complications?;Opportunist Infection treatment?;Chronic diarrhea;Chronic diarrhea duration?;Chronic diarrhea complications?;Chronic diarrhea treatment?;Chronic Cough;Chronic Cough duration?;Chronic Cough complications?;Chronic Cough treatment?;Shingles;Shingles duration?;Shingles complications?;Shingles treatment?;Hepatitis B?;Hepatitis B duration?;Hepatitis B complications?;Hepatitis B treatment?;Hepatitis C;Hepatitis C duration?;Hepatitis C complications?;Hepatitis C treatment?;Diabetes?;Diabetes duration?;Diabetes complications?;Diabetes treatment?;Allergies,,ANTECEDENTS MEDICAUX,MEDICAL BACKGROUND,ANTECEDENTS MEDICAUX,MEDICAL BACKGROUND,Misc,N/A,,
275e90ca-0c0e-41a9-a3f5-d0c965e5caf7,,Yes full name;No full name;Do not know,L'enfant a-t-il déja été hospitalisé plus de 24 h,Has the child ever been hospitalized for more than 24 hours,L'enfant a-t-il déja été hospitalisé plus de 24 h,Has the child ever been hospitalized for more than 24 hours,Misc,Coded,,
2fc3bf47-abf0-4cd5-aeeb-1d3f84987673,,,Date d'hospitalisation,Date of hospitalization,Date d'hospitalisation,Date of hospitalization,Misc,Date,,
6624a3e9-abb2-42ff-8b5c-92bcdae1c928,,,Duration in hospital (day),Duration in hospital (day),Duration in hospital (day),Duration in hospital (day),Misc,Numeric,,
ef95725f-cfe3-435d-9443-c0e858d39802,,,MOTIF,Pattern,MOTIF,Pattern,Misc,Text,,
30dcc74a-5554-482f-a5a0-9f6fb3c2a556,Has the child ever been hospitalized for more than 24 hours;Date of hospitalization;Duration in hospital (day);Pattern,,Hospitalisation,Hospitalisation,Hospitalisation,Hospitalisation,Misc,N/A,,
735e2bec-ea5b-48bb-8deb-e1926999023f,,PMTCT Consultation;Screening after an indexed case;Hospitalisation;Emergency Department;External Consultation;Nutritional Management;Management of tuberculosis;cb279713-3373-44be-91bf-ead37122d098,Porte d'entrée,Entry Point,Porte d'entrée,Entry Point,Misc,Coded,,
d788d341-9144-42a7-aa70-8b4fa0fb92af,,,Transféré d'une UPEC (laquelle),Transferred to a UPEC (which),Transféré d'une UPEC (laquelle),Transferred to a UPEC (which),Misc,Text,,
f056289f-85bb-45c7-8977-497fa8062e33,"735e2bec-ea5b-48bb-8deb-e1926999023f;If other specify;Transferred to a UPEC (which);Provider Initiated Testing and Couseling;Circumstance initial screening;Other circumstances;The diagnosis is based on;Date of diagnosis;Path of transmission;If other routes specify;Exposure to ARVs other than PMTCT? (Post-exposure prophylaxis, rape, etc.);If yes, select ARV used",,HISTOIRE DE L'EXPOSITION,HISTORY OF THE HIV EXPOSURE,HISTOIRE DE L'EXPOSITION,HISTORY OF THE HIV EXPOSURE,Misc,N/A,,
bd4439cc-bdaf-4868-a777-e359282b0db7,,,BCG - Naissance,BCG - Birth,BCG,BCG,Misc,Date,,
9a36c7a8-7787-45e4-81b8-a64978a6d61d,,,Polio Orale - 0 - Naissance,Oral Polio Oral - 0 - Birth,Polio Orale - 0,Oral Polio Oral - 0,Misc,Date,,
d5eb573a-1421-4213-afb5-674d72745ec0,,,Hepatite virale B - 0 -Naissance,Hepatitis B - 0  - Birth,Hepatite virale B - 0,Hepatitis B - 0,Misc,Date,,
d3c19b09-1cf5-4796-9aff-c03fef995b4c,BCG - Birth;Oral Polio Oral - 0 - Birth;Hepatitis B - 0  - Birth,,Naissance,Birth,Naissance,Birth,Misc,N/A,,
bc66dd48-f9f7-465d-a9d3-15290fccda30,,,"Pentavalent 1 [DTCOQ1, HepB1, Hib1] - 6 semaines",Pentavalent 1 - 6 weeks,"Pentavalent 1 [DTCOQ1, HepB1, Hib1]",Pentavalent 1,Misc,Date,,
2c3d6dc8-24b3-4ddf-8b5f-d763111401cb,,,Pnemocoque 1 - 6 semaines,Pneumococcus 1 - 6 weeks,Pnemocoque 1,Pneumococcus 1,Misc,Date,,
3a660d36-a9e4-4437-9a1a-f95f348472cc,,,Oral Polio 1 - 6 semaines,Oral Polio 1 - 6 weeks,Oral Polio 1,Oral Polio 1,Misc,Date,,
bf75ec68-87b5-44be-b094-4a852514c9dd,,,Rotavirus 1 - 6 semaines,Rotavirus 1 - 6 weeks,Rotavirus 1,Rotavirus 1,Misc,Date,,
35f58c49-b0a6-4c5c-ad4d-553a30574748,Pentavalent 1 - 6 weeks;Pneumococcus 1 - 6 weeks;Oral Polio 1 - 6 weeks;Rotavirus 1 - 6 weeks,,6 semaines,6 weeks,6 semaines,6 weeks,Misc,N/A,,
673d4dc5-3880-4049-96e0-f1719a300ad7,,,"Pentavalent 2 [DTCOQ2, HepB2, Hib2] - 10 semaines",Pentavalent 2 - 10 weeks,"Pentavalent 2 [DTCOQ2, HepB2, Hib2]",Pentavalent 2,Misc,Date,,
dd871750-1c2a-409d-a0c9-351b082320c8,,,Pnemocoque 2- 10 semaines,Pneumococcus 2 - 10 weeks,Pnemocoque 2,Pneumococcus 2,Misc,Date,,
119e30ab-dbd2-4ad9-b7fb-6455523e0ab6,,,Oral Polio 2 - 10 semaines,Oral Polio 2 - 10 weeks,Oral Polio 2,Oral Polio 2,Misc,Date,,
fcf97795-6137-4abf-8e3e-cc4100df50c7,,,Rotavirus 2 - 10 semaines,Rotavirus 2 - 10 weeks,Rotavirus 2,Rotavirus 2,Misc,Date,,
11b159f0-35c4-4267-a715-c8d86c74940b,Pentavalent 2 - 10 weeks;Pneumococcus 2 - 10 weeks;Oral Polio 2 - 10 weeks;Rotavirus 2 - 10 weeks,,10 semaines,10 weeks,10 semaines,10 weeks,Misc,N/A,,
12b7ed83-d59c-46a3-aba6-ae798016980d,,,"Pentavalent 3 [DTCOQ3, HepB3, Hib3] - 14 semaines",Pentavalent 3 - 14 weeks,"Pentavalent 3 [DTCOQ3, HepB3, Hib3]",Pentavalent 3,Misc,Date,,
192ffd3e-4f36-495f-9bec-3ae2e4900c66,,,Pnemocoque 3 - 14 semaines,Pneumococcal 3 - 14 weeks,Pnemocoque 3,Pneumococcal 3,Misc,Date,,
67a2ae68-4c01-4a6f-9627-85d515ef7374,,,Oral Polio 3 - 14 semaines,Oral Polio 3 - 14 weeks,Oral Polio 3,Oral Polio 3,Misc,Date,,
f33df413-659d-40ce-ac30-5eaeb74a77ce,,,Injectable Polio - 14 semaines,Injectable Polio - 14 weeks,Injectable Polio,Injectable Polio,Misc,Date,,
606c1a85-75ec-469f-84c4-8ba9e3aafd91,Pentavalent 3 - 14 weeks;Pneumococcal 3 - 14 weeks;Oral Polio 3 - 14 weeks;Injectable Polio - 14 weeks,,14 semaines,14 weeks,14 semaines,14 weeks,Misc,N/A,,
068b3e37-f003-4214-987e-86f129cf26f6,,,Vitamine A - 6 mois,Vitamin A - 6 months,Vitamine A,Vitamin A,Misc,Date,,
d8325b08-45c4-4a70-a1e7-1eb8db1c4dda,,,Rougeole 1 Rubéole 1 - 6 mois,Measles  Rubella - 6 months,Rougeole 1 Rubéole 1,Measles Rubella,Misc,Date,,
ab9c3721-d471-479f-8ade-cc8c357579dd,Vitamin A - 6 months;Measles  Rubella - 6 months,,6 mois,6 months,6 mois,6 months,Misc,N/A,,
9d28c95f-213d-4166-927a-ed8ed096b599,,,Rougeole 1 Rubéole 1 - 9 mois,Measles  Rubella - 9 months,Rougeole 1 Rubéole 1 (If missed at 6 months),Measles  Rubella (If missed at 6 months),Misc,Date,,
3d4d7dc5-241c-4623-8beb-023789e74a1c,,,Fièvre jaune - 9 mois,Yellow fever - 9 months,Fièvre jaune,Yellow fever,Misc,Date,,
00645bb5-6484-474f-aa8e-830f5e20a623,Measles  Rubella - 9 months;Yellow fever - 9 months,,9 mois,9 months,9 mois,9 months,Misc,N/A,,
e00ba2fd-bf0b-4d6c-8278-35f0c191f8db,,,Vitamine A - 11 mois,Vitamin A - 11 Months,Vitamine A (If missed at 6 months),Vitamin A (If missed at 6 months),Misc,Date,,
907df64f-fc2f-4a9a-8f94-ae23dcb2a75f,Vitamin A - 11 months,,11 mois,11 months,11 mois,11 months,Misc,Date,,
1febc7e2-e4e3-4e76-bc67-434dc7d0f066,,,Méningocoque - 15 mois,Meningococcal - 15 months,Méningocoque,Meningococcal,Misc,Date,,
bb1d3d5d-b4da-45f4-9b23-8b6aa0db38cf,,,Rougeole 2 Rubéole 2 - 15 mois,Measles 2 Rubella 2 - 15 months,Rougeole 2 Rubéole 2,Measles 2 Rubella 2,Misc,Date,,
907dfcd8-14e8-49aa-9869-cc16d748e7ba,Meningococcal - 15 months;Measles 2 Rubella 2 - 15 months,,15 mois,15 months,15 mois,15 months,Misc,N/A,,
30ac8f3d-8d6d-459f-93b4-3fb793ab23e1,,,Rougeole 2 Rubéole 2 - 24 monthe,Measles 2 Rubella 2 - 24 months,Rougeole 2 Rubéole 2 (If missed at 15 months),Measles 2 Rubella 2 (If missed at 15 months),Misc,Date,,
095a9e38-779e-4c6a-818f-9a9afaeb8cae,Measles 2 Rubella 2 - 24 months,,24 monthe,24 months,24 monthe,24 months,Misc,N/A,,
6e84a1b1-82b6-4657-ac6c-0ae5baadd13c,,,"Autres vaccins, préciser",Other vaccines (To be specified),"Autres vaccins, préciser",Other vaccines (To be specified),Misc,N/A,,
f0fdc521-bc45-49f6-a68a-ebe237d14f11,Birth;6 weeks;10 weeks;14 weeks;6 months;9 months;11 months;15 months;24 months,,HISTOIRE VACCINALE,VACCINATION HISTORY,HISTOIRE VACCINALE,VACCINATION HISTORY,Misc,N/A,,
f9a95e5c-ba03-443a-8741-dfa0c7911b1a,51d7342d-d8ad-4061-97f3-c32724a47694;HISTORY OF THE HIV EXPOSURE;MEDICAL BACKGROUND;Hospitalisation;VACCINATION HISTORY,,II. ANTECEDENTS DE L'ENFANT,II. CHILD BACKGROUND,II. ANTECEDENTS DE L'ENFANT,II. CHILD BACKGROUND,Misc,N/A,,
7c42bb50-6c18-4e83-85c8-91691de1b7f5,,,Rhume,Cold,Rhume,Cold,Misc,N/A,,
92831c66-cd56-4401-b442-650d1a4b3b63,,,Mal à l'oreille,Ear sore,Mal à l'oreille,Ear sore,Misc,N/A,,
39f8bd17-0062-4540-876b-5c8808f05e01,,,Difficulte à réspirer,Difficulty breathing,Difficulte à réspirer,Difficulty breathing,Misc,N/A,,
1f0f8ec6-4e15-11e4-8a57-0800271c1b75,,,Fièvre,Fever,Fièvre,Fever,Misc,N/A,,
1e2918fb-4e15-11e4-8a57-0800271c1b75,,,Toux,Cough,Toux,Cough,Misc,N/A,,
1fc47a4b-e35d-4f89-953e-52c4c6a69eb5,,,Perte de poids,Weight loss,Perte de poids,Weight loss,Misc,N/A,,
10fb0efd-63ea-4873-a660-07bc402a34e5,,,Bouche douloureuse,Mouth pain,Bouche douloureuse,Mouth pain,Misc,N/A,,
1f592562-4e15-11e4-8a57-0800271c1b75,,,Maux de tête,Headache,Maux de tête,Headache,Misc,N/A,,
1e272149-4e15-11e4-8a57-0800271c1b75,,,Convulsions,Convulsions,Convulsions,Convulsions,Misc,N/A,,
16dd4da3-07ad-450e-98c2-f878d67eb7d4,,,Gonflements (ou tuméfaction),Swelling (or swelling),Gonflements (ou tuméfaction),Swelling (or swelling),Misc,N/A,,
e5b4b9af-a44e-46f6-8c5a-8a253be35762,,,Fatigue,Tiredness,Fatigue,Tiredness,Misc,N/A,,
1dfb0948-4e15-11e4-8a57-0800271c1b75,,,Douleurs abdominales,Abdominal pain,Douleurs abdominales,Abdominal pain,Misc,N/A,,
1e35fb1a-4e15-11e4-8a57-0800271c1b75,,,Dysphagie,Dysphagia,Dysphagie,Dysphagia,Misc,N/A,,
675f61a8-12ae-4785-ad31-0631ea0b0fc6,,,Manque d'appétit / ne boit pas,Lack of appetite / not drinking,Manque d'appétit / ne boit pas,Lack of appetite / not drinking,Misc,N/A,,
d3762d0a-4654-49de-8ff3-5223a3a99961,,,Diarrhée,Diarrhea,Diarrhée,Diarrhea,Misc,N/A,,
2216e20d-4e15-11e4-8a57-0800271c1b75,,,Vomissements,Vomiting,Vomissements,Vomiting,Misc,N/A,,
0be82453-b763-4718-a17e-5b1f0c916272,,,Retart staturo-pondéral,Weighted Retardation,Retart staturo-pondéral,Weighted Retardation,Misc,N/A,,
4f88ff50-cf7a-49b9-b6e4-d4b5cba2834d,,Cold;Ear sore;Difficulty breathing;Fever;Cough;Weight loss;Mouth pain;Headache;Convulsions;Swelling (or swelling);Tiredness;Abdominal pain;Dysphagia;Lack of appetite / not drinking;Diarrhea;Vomiting;Weighted Retardation,Plaintes Actuelles,Current complaints,Plaintes Actuelles,Current complaints,Misc,Coded,,
44e01c69-c33f-4970-afba-9948941fd753,,,"Autres, à lister s'ils ne sont pas mentionnés ci-dessus",Other Complaints,"Autres, à lister s'ils ne sont pas mentionnés ci-dessus",Other Complaints,Misc,Text,,
066b59d5-2a37-4df6-8b5a-46ceba35f301,Current complaints;Other Complaints,,III. CONSULTATION INITIALE,III. INITIAL CONSULTATION,III. CONSULTATION INITIALE,III. INITIAL CONSULTATION,Misc,N/A,,
9c768852-3671-458d-a87c-072aa2775f93,"General health;Ear, Nose, Mouth, Throat;Cardiovascular;Respiratory;Gastro Intestinal;Genito-Urinary;Musculo-Skeletal;Skin, Hair And Breast;Neurologic;Psychiatric;Endocrinologic;Hematologic",,IV. ENQUETE DES SYSTEMES,IV. REVIEW OF SYSTEMS,IV. ENQUETE DES SYSTEMES,IV. REVIEW OF SYSTEMS,Misc,N/A,,
2577f4bc-519b-4b48-9b5b-472be395bc56,,Yes full name;No full name,Normal nutrition,Normal nutrition,Normal nutrition,Normal nutrition,Misc,Coded,,
14aed3ae-9a41-466c-a935-83f44f20102d,,Moderate;Severe,Malnutrition aigue (Modérée si P/T entre - 2 et - 3 DS; Sévère si < - 3 DS),"Acute malnutrition (Moderate if P / T between - 2 and - 3 SD, Severe if <- 3 SD)",Malnutrition aigue (Modérée si P/T entre - 2 et - 3 DS; Sévère si < - 3 DS),"Acute malnutrition (Moderate if P / T between - 2 and - 3 SD, Severe if <- 3 SD)",Misc,Coded,,
caa4b7e6-ff59-4275-88f5-9570017c6ad6,,Moderate;Severe,Malnutrition chronique (Modérée si T/A entre - 2 et - 3 DS; Sévère si < - 3 DS),"Chronic malnutrition (Moderate if T / A between - 2 and - 3 SD, Severe if <- 3 SD)",Malnutrition chronique (Modérée si T/A entre - 2 et - 3 DS; Sévère si < - 3 DS),"Chronic malnutrition (Moderate if T / A between - 2 and - 3 SD, Severe if <- 3 SD)",Misc,Coded,,
582dea97-c3e4-4625-885a-7d102ac731c9,"Normal nutrition;Acute malnutrition (Moderate if P / T between - 2 and - 3 SD, Severe if <- 3 SD);Chronic malnutrition (Moderate if T / A between - 2 and - 3 SD, Severe if <- 3 SD)",,V.1 ETAT NUTRITIONNEL,V.1 NUTRITIONAL CONDITION,V.1 ETAT NUTRITIONNEL,V.1 NUTRITIONAL CONDITION,Misc,N/A,,
7a47645a-3753-4cf7-b528-d1bd27a48dfd,,Normal;Abnormal,Etat General,General Condition,Etat General,General Condition,Misc,Coded,,
6e8db887-2d5b-401a-981a-1723450788b6,,Normal;Abnormal,Examen Peau/muqueuse,Skin / Mucosa Exam,Examen Peau/muqueuse,Skin / Mucosa Exam,Misc,Coded,,
dbe4f0b5-76e0-4a6a-906e-3f2875d10b15,,Normal;Abnormal,Examen Tête/cou,Head / neck Exam,Examen Tête/cou,Head / neck Exam,Misc,Coded,,
3631f2a1-79f5-44ea-afd4-d0b09bec38dc,,Normal;Abnormal,"Examen Oreille, nez, gorge, bouche","Ear, nose, throat, mouth and ear Exam","Examen Oreille, nez, gorge, bouche","Ear, nose, throat, mouth and ear Exam",Misc,Coded,,
cab636e0-81d4-48c4-ab5c-a904f4713518,,Normal;Abnormal,"Examen Vision, audition","Vision, hearing Exam","Examen Vision, audition","Vision, hearing Exam",Misc,Coded,,
0389ee63-d82c-47bf-a9ec-3cc27b64a5eb,,Normal;Abnormal,Examen cardiovasculaire,Cardiovascular Exam,Examen cardiovasculaire,Cardiovascular Exam,Misc,Coded,,
9e2f77a3-0dc3-4a5c-80db-076078fcc687,,Normal;Abnormal,Examen Poumons,Lung Exam,Examen Poumons,Lung Exam,Misc,Coded,,
5e8b3c5d-e1ab-4813-a9ed-3298af5667c1,,Normal;Abnormal,Examen Abdomen,Abdomen Exam,Examen Abdomen,Abdomen Exam,Misc,Coded,,
71d494f5-c9cb-47b1-89cf-7e06aa67b38d,,Normal;Abnormal,Examen urogénital,Urogenital Exam,Examen urogénital,Urogenital Exam,Misc,Coded,,
c3642ddd-6118-4ebe-b374-69ded8dce9b3,,Normal;Abnormal,Examen Musculo-squelettique,Musculoskeletal Exam,Examen Musculo-squelettique,Musculoskeletal Exam,Misc,Coded,,
5956f974-2e96-40be-bffa-b681fab46800,,Normal;Abnormal,Examen Développement psychomoteur,Psychomotor Development Exam,Examen Développement psychomoteur,Psychomotor Development Exam,Misc,Coded,,
43190a9b-ee13-40a7-95b4-443cfbabf541,,Normal;Abnormal,Examen neurologique,Neurological Exam,Examen neurologique,Neurological Exam,Misc,Coded,,
157dd7e1-27ff-4b13-a3b3-6644c9db5b6a,,Normal;Abnormal,Examen Adénopathies,Adenopathies,Examen Adénopathies,Adenopathies,Misc,Coded,,
b0ad2565-e9a7-4ee9-a132-14658c86a432,,Normal;Abnormal,Autres Système,Other systems,Autres Système,Other systems,Misc,Coded,,
469e4748-382d-446c-b967-02606d02c4f1,,Yes full name;No full name,Signes ou symptèmes èvocateurs de la Tuberculose?,Signs or symptoms suggestive of Tuberculosis?,Signes ou symptèmes èvocateurs de la Tuberculose,Signs or symptoms suggestive of Tuberculosis,Misc,Coded,,
058ac0d1-af4e-41f9-902f-5778f77034c8,"General Condition;Skin / Mucosa Exam;Head / neck Exam;Ear, nose, throat, mouth and ear Exam;Vision, hearing Exam;Cardiovascular Exam;Lung Exam;Abdomen Exam;Urogenital Exam;Musculoskeletal Exam;Psychomotor Development Exam;Neurological Exam;Adenopathies;Other systems;Signs or symptoms suggestive of Tuberculosis;Diagnosis description",,V.2 EXAMEN SYSTÈME,V.2 SYSTEMIC EXAM,V.2 EXAMEN SYSTÈME,V.2 SYSTEMIC EXAM,Misc,N/A,,
5d30c41b-84ea-4852-9c95-ad317507c32b,V.1 NUTRITIONAL CONDITION;V.2 SYSTEMIC EXAM,,V. EXAMEN PHYSIQUE INITIAL,V. PHYSICAL EXAM,V. EXAMEN PHYSIQUE INITIAL,V. PHYSICAL EXAM,Misc,N/A,,
c06cd011-b37a-4159-9bdd-6f339069bb91,,I;II;III;IV,Stade OMS,WHO stage,Stade OMS,WHO stage,Misc,Coded,,
81b6f586-c6cb-4323-869d-933810f8277d,c06cd011-b37a-4159-9bdd-6f339069bb91,,VII. CLASSIFICATION DE L'OMS,VII. WHO CLASSIFICATION,VII. CLASSIFICATION DE L'OMS,VII. WHO CLASSIFICATION,Misc,N/A,,
a77b3cc0-352d-42a6-8f4a-28d8f4dc5b07,,,Nom du Centre,Name of Center,Nom du Centre,Name of Center,Misc,Text,,
9169e24e-d0e1-4707-8686-123e677c2f4e,,,Date d'initiation,Date of Initiation,Date d'initiation,Date of Initiation,Misc,Date,,
a34064a9-51df-4d1d-aee5-0c4b8b1a696b,,,Protocole d'initiation,Initiation Protocol,Protocole d'initiation,Initiation Protocol,Misc,Text,,
3e7e3802-bfa5-42db-9ac9-2e4e67b1d3e8,,,Redémarrage,Restarting,Redémarrage,Restarting,Misc,N/A,,
31d64612-e223-403b-a8c3-9cdfa691239e,,,Modification,Modification,Modification,Modification,Misc,N/A,,
43070137-b5b3-408e-8731-0b37fb9a9761,,,Prolongation,Extension,Prolongation,Extension,Misc,Text,,
14ce00db-c07f-4186-8f08-3441a88da3cb,,Restarting;Modification;Extension,Modification du traitetement,Modification of Treatment,Modification du traitetement,Modification of Treatment,Misc,Coded,,
9d928a3f-95cb-487f-96ef-86cf960503a9,,,1 ère ligne,1st line,1 ère ligne,1st line,Misc,N/A,,
847376fb-df82-4b4d-80ce-82a2a8a97af8,,,1 ère ligne substituée,1st substituted line,1 ère ligne substituée,1st substituted line,Misc,N/A,,
d0ee855d-f0b4-49d2-be02-1d1457d5c8bf,,,2 ème ligne,2nd line,2 ème ligne,2nd line,Misc,N/A,,
cd278ad7-c9f3-4cd5-adc5-9150813ea95f,,1st line;1st substituted line;2nd line,Protocole ARV,ARV Protocol,Protocole ARV,ARV Protocol,Misc,Coded,,
9f85ab62-36c2-4904-99aa-42c6362fabdc,Name of Center;Date of Initiation;Initiation Protocol;Modification of Treatment;ARV Protocol,,Patients référés d'un autre centre(Non naïf),Patients from Another Center (Non-naive),Patients référés d'un autre centre(Non naïf),Patients from Another Center (Non-naive),Misc,N/A,,
55e6671b-f5c3-4699-8b76-a7f59701d35b,,,Cotrimoxazole,Cotrimoxazole,Cotrimoxazole,Cotrimoxazole,Misc,N/A,,
7cf24fae-6d68-411c-8306-4d72b31cd7fe,,Yes full name;No full name,Prophylaxies (Cotrimoxazole),Prophylaxis (Cotrimoxazole),Prophylaxies (Cotrimoxazole),Prophylaxis (Cotrimoxazole),Misc,Coded,,
29aee9a5-0f39-4848-93b4-6d61ace56718,,,Dose (Cotrimoxazole),Dose (Cotrimoxazole),Dose (Cotrimoxazole),Dose (Cotrimoxazole),Misc,Text,,
3aa0f664-5578-4239-841e-f69362b5b1d3,,,INH,INH,INH,INH,Misc,N/A,,
